Pbr-3Re2-7_00260;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-51MFCVI2_22020;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-BS3663_22535;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-L13-6-12_16335;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-LBUM300_00905;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-NFM421_00275;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-PA1G7_21275;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-PP1_210F_02370;Alginate biosynthesis transcriptional regulatory protein AlgB;Pbr-TM1A3_00675;Alginate biosynthesis transcriptional regulatory protein AlgB
Pbr-3Re2-7_00265;hypothetical protein;Pbr-51MFCVI2_22015;hypothetical protein;Pbr-BS3663_22540;hypothetical protein;Pbr-L13-6-12_16330;hypothetical protein;Pbr-LBUM300_00910;hypothetical protein;Pbr-NFM421_00280;hypothetical protein;Pbr-PA1G7_21280;hypothetical protein;Pbr-PP1_210F_02365;hypothetical protein;Pbr-TM1A3_00680;hypothetical protein
Pbr-3Re2-7_00270;hypothetical protein;Pbr-51MFCVI2_22010;hypothetical protein;Pbr-BS3663_22545;hypothetical protein;Pbr-L13-6-12_16325;hypothetical protein;Pbr-LBUM300_00915;hypothetical protein;Pbr-NFM421_00285;hypothetical protein;Pbr-PA1G7_21285;hypothetical protein;Pbr-PP1_210F_02360;hypothetical protein;Pbr-TM1A3_00685;hypothetical protein
Pbr-3Re2-7_00275;Inhibitor of vertebrate lysozyme precursor;Pbr-51MFCVI2_22005;Inhibitor of vertebrate lysozyme precursor;Pbr-BS3663_22550;Inhibitor of vertebrate lysozyme precursor;Pbr-L13-6-12_16320;Inhibitor of vertebrate lysozyme precursor;Pbr-LBUM300_00920;Inhibitor of vertebrate lysozyme precursor;Pbr-NFM421_00290;Inhibitor of vertebrate lysozyme precursor;Pbr-PA1G7_21290;Inhibitor of vertebrate lysozyme precursor;Pbr-PP1_210F_02355;Inhibitor of vertebrate lysozyme precursor;Pbr-TM1A3_00690;Inhibitor of vertebrate lysozyme precursor
Pbr-3Re2-7_00280;Proton glutamate symport protein;Pbr-51MFCVI2_22000;Proton glutamate symport protein;Pbr-BS3663_22555;Proton glutamate symport protein;Pbr-L13-6-12_16315;Proton glutamate symport protein;Pbr-LBUM300_00925;Proton glutamate symport protein;Pbr-NFM421_00295;Proton glutamate symport protein;Pbr-PA1G7_21295;Proton glutamate symport protein;Pbr-PP1_210F_02350;Proton glutamate symport protein;Pbr-TM1A3_00695;Proton glutamate symport protein
Pbr-3Re2-7_00285;Spore maturation protein B;Pbr-51MFCVI2_21995;Spore maturation protein B;Pbr-BS3663_22560;Spore maturation protein B;Pbr-L13-6-12_16310;Spore maturation protein B;Pbr-LBUM300_00930;Spore maturation protein B;Pbr-NFM421_00300;Spore maturation protein B;Pbr-PA1G7_21300;Spore maturation protein B;Pbr-PP1_210F_02345;Spore maturation protein B;Pbr-TM1A3_00700;Spore maturation protein B
Pbr-3Re2-7_00290;hypothetical protein;Pbr-51MFCVI2_21990;hypothetical protein;Pbr-BS3663_22565;hypothetical protein;Pbr-L13-6-12_16305;hypothetical protein;Pbr-LBUM300_00935;hypothetical protein;Pbr-NFM421_00305;hypothetical protein;Pbr-PA1G7_21305;hypothetical protein;Pbr-PP1_210F_02340;hypothetical protein;Pbr-TM1A3_00705;hypothetical protein
Pbr-3Re2-7_00295;mce related protein;Pbr-51MFCVI2_21985;mce related protein;Pbr-BS3663_22570;mce related protein;Pbr-L13-6-12_16300;mce related protein;Pbr-LBUM300_00940;mce related protein;Pbr-NFM421_00310;mce related protein;Pbr-PA1G7_21310;mce related protein;Pbr-PP1_210F_02335;mce related protein;Pbr-TM1A3_00710;mce related protein
Pbr-3Re2-7_00300;putative ABC transporter ATP-binding protein;Pbr-51MFCVI2_21980;putative ABC transporter ATP-binding protein;Pbr-BS3663_22575;putative ABC transporter ATP-binding protein;Pbr-L13-6-12_16295;putative ABC transporter ATP-binding protein;Pbr-LBUM300_00945;putative ABC transporter ATP-binding protein;Pbr-NFM421_00315;putative ABC transporter ATP-binding protein;Pbr-PA1G7_21315;putative ABC transporter ATP-binding protein;Pbr-PP1_210F_02330;putative ABC transporter ATP-binding protein;Pbr-TM1A3_00715;putative ABC transporter ATP-binding protein
Pbr-3Re2-7_00305;putative phospholipid ABC transporter permease protein MlaE;Pbr-51MFCVI2_21975;putative phospholipid ABC transporter permease protein MlaE;Pbr-BS3663_22580;putative phospholipid ABC transporter permease protein MlaE;Pbr-L13-6-12_16290;putative phospholipid ABC transporter permease protein MlaE;Pbr-LBUM300_00950;putative phospholipid ABC transporter permease protein MlaE;Pbr-NFM421_00320;putative phospholipid ABC transporter permease protein MlaE;Pbr-PA1G7_21320;putative phospholipid ABC transporter permease protein MlaE;Pbr-PP1_210F_02325;putative phospholipid ABC transporter permease protein MlaE;Pbr-TM1A3_00720;putative phospholipid ABC transporter permease protein MlaE
Pbr-3Re2-7_00310;hypothetical protein;Pbr-51MFCVI2_21970;hypothetical protein;Pbr-BS3663_22585;hypothetical protein;Pbr-L13-6-12_16285;hypothetical protein;Pbr-LBUM300_00955;hypothetical protein;Pbr-NFM421_00325;hypothetical protein;Pbr-PA1G7_21325;hypothetical protein;Pbr-PP1_210F_02320;hypothetical protein;Pbr-TM1A3_00725;hypothetical protein
Pbr-3Re2-7_00315;Peptidase M16 inactive domain protein;Pbr-51MFCVI2_21965;Peptidase M16 inactive domain protein;Pbr-BS3663_22590;Peptidase M16 inactive domain protein;Pbr-L13-6-12_16280;Peptidase M16 inactive domain protein;Pbr-LBUM300_00960;Peptidase M16 inactive domain protein;Pbr-NFM421_00330;Peptidase M16 inactive domain protein;Pbr-PA1G7_21330;Peptidase M16 inactive domain protein;Pbr-PP1_210F_02315;Peptidase M16 inactive domain protein;Pbr-TM1A3_00730;Peptidase M16 inactive domain protein
Pbr-3Re2-7_00320;Na+/Pi-cotransporter;Pbr-51MFCVI2_21960;Na+/Pi-cotransporter;Pbr-BS3663_22595;Na+/Pi-cotransporter;Pbr-L13-6-12_16275;Na+/Pi-cotransporter;Pbr-LBUM300_00965;Na+/Pi-cotransporter;Pbr-NFM421_00335;Na+/Pi-cotransporter;Pbr-PA1G7_21335;Na+/Pi-cotransporter;Pbr-PP1_210F_02310;Na+/Pi-cotransporter;Pbr-TM1A3_00735;Na+/Pi-cotransporter
Pbr-3Re2-7_00325;Integral membrane protein TerC family protein;Pbr-51MFCVI2_21955;Integral membrane protein TerC family protein;Pbr-BS3663_22600;Integral membrane protein TerC family protein;Pbr-L13-6-12_16270;Integral membrane protein TerC family protein;Pbr-LBUM300_00970;Integral membrane protein TerC family protein;Pbr-NFM421_00340;Integral membrane protein TerC family protein;Pbr-PA1G7_21340;Integral membrane protein TerC family protein;Pbr-PP1_210F_02305;Integral membrane protein TerC family protein;Pbr-TM1A3_00740;Integral membrane protein TerC family protein
Pbr-3Re2-7_00330;Citrate transporter;Pbr-51MFCVI2_21950;Citrate transporter;Pbr-BS3663_22605;Citrate transporter;Pbr-L13-6-12_16265;Citrate transporter;Pbr-LBUM300_00975;Citrate transporter;Pbr-NFM421_00345;Citrate transporter;Pbr-PA1G7_21345;Citrate transporter;Pbr-PP1_210F_02300;Citrate transporter;Pbr-TM1A3_00745;Citrate transporter
Pbr-3Re2-7_00335;Dopa 4,5-dioxygenase family;Pbr-51MFCVI2_21945;Dopa 4,5-dioxygenase family;Pbr-BS3663_22610;Dopa 4,5-dioxygenase family;Pbr-L13-6-12_16260;Dopa 4,5-dioxygenase family;Pbr-LBUM300_00980;Dopa 4,5-dioxygenase family;Pbr-NFM421_00350;Dopa 4,5-dioxygenase family;Pbr-PA1G7_21350;Dopa 4,5-dioxygenase family;Pbr-PP1_210F_02295;Dopa 4,5-dioxygenase family;Pbr-TM1A3_00750;Dopa 4,5-dioxygenase family
Pbr-3Re2-7_00340;hypothetical protein;Pbr-51MFCVI2_21940;hypothetical protein;Pbr-BS3663_22615;hypothetical protein;Pbr-L13-6-12_16255;hypothetical protein;Pbr-LBUM300_00985;hypothetical protein;Pbr-NFM421_00355;hypothetical protein;Pbr-PA1G7_21355;hypothetical protein;Pbr-PP1_210F_02290;hypothetical protein;Pbr-TM1A3_00755;hypothetical protein
Pbr-3Re2-7_00345;Glycine cleavage system transcriptional activator;Pbr-51MFCVI2_21935;Glycine cleavage system transcriptional activator;Pbr-BS3663_22620;Glycine cleavage system transcriptional activator;Pbr-L13-6-12_16250;Glycine cleavage system transcriptional activator;Pbr-LBUM300_00990;Glycine cleavage system transcriptional activator;Pbr-NFM421_00360;Glycine cleavage system transcriptional activator;Pbr-PA1G7_21360;Glycine cleavage system transcriptional activator;Pbr-PP1_210F_02285;Glycine cleavage system transcriptional activator;Pbr-TM1A3_00760;Glycine cleavage system transcriptional activator
Pbr-3Re2-7_00350;Choline-sulfatase;Pbr-51MFCVI2_21930;Choline-sulfatase;Pbr-BS3663_22625;Choline-sulfatase;Pbr-L13-6-12_16245;Choline-sulfatase;Pbr-LBUM300_00995;Choline-sulfatase;Pbr-NFM421_00365;Choline-sulfatase;Pbr-PA1G7_21365;Choline-sulfatase;Pbr-PP1_210F_02280;Choline-sulfatase;Pbr-TM1A3_00765;Choline-sulfatase
Pbr-3Re2-7_00355;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-51MFCVI2_21925;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-BS3663_22630;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-L13-6-12_16240;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-LBUM300_01000;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-NFM421_00370;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-PA1G7_21370;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-PP1_210F_02275;Glycine betaine/carnitine transport binding protein GbuC precursor;Pbr-TM1A3_00770;Glycine betaine/carnitine transport binding protein GbuC precursor
Pbr-3Re2-7_00360;C4-dicarboxylic acid transporter DauA;Pbr-51MFCVI2_21920;C4-dicarboxylic acid transporter DauA;Pbr-BS3663_22635;C4-dicarboxylic acid transporter DauA;Pbr-L13-6-12_16235;C4-dicarboxylic acid transporter DauA;Pbr-LBUM300_01005;C4-dicarboxylic acid transporter DauA;Pbr-NFM421_00375;C4-dicarboxylic acid transporter DauA;Pbr-PA1G7_21375;C4-dicarboxylic acid transporter DauA;Pbr-PP1_210F_02270;C4-dicarboxylic acid transporter DauA;Pbr-TM1A3_00775;C4-dicarboxylic acid transporter DauA
Pbr-3Re2-7_00365;Shikimate dehydrogenase;Pbr-51MFCVI2_21915;Shikimate dehydrogenase;Pbr-BS3663_22640;Shikimate dehydrogenase;Pbr-L13-6-12_16230;Shikimate dehydrogenase;Pbr-LBUM300_01010;Shikimate dehydrogenase;Pbr-NFM421_00380;Shikimate dehydrogenase;Pbr-PA1G7_21380;Shikimate dehydrogenase;Pbr-PP1_210F_02265;Shikimate dehydrogenase;Pbr-TM1A3_00780;Shikimate dehydrogenase
Pbr-3Re2-7_00370;Coproporphyrinogen-III oxidase, aerobic;Pbr-51MFCVI2_21910;Coproporphyrinogen-III oxidase, aerobic;Pbr-BS3663_22645;Coproporphyrinogen-III oxidase, aerobic;Pbr-L13-6-12_16225;Coproporphyrinogen-III oxidase, aerobic;Pbr-LBUM300_01015;Coproporphyrinogen-III oxidase, aerobic;Pbr-NFM421_00385;Coproporphyrinogen-III oxidase, aerobic;Pbr-PA1G7_21385;Coproporphyrinogen-III oxidase, aerobic;Pbr-PP1_210F_02260;Coproporphyrinogen-III oxidase, aerobic;Pbr-TM1A3_00785;Coproporphyrinogen-III oxidase, aerobic
Pbr-3Re2-7_00375;Quinone oxidoreductase 1;Pbr-51MFCVI2_21905;Quinone oxidoreductase 1;Pbr-BS3663_22650;Quinone oxidoreductase 1;Pbr-L13-6-12_16220;Quinone oxidoreductase 1;Pbr-LBUM300_01020;Quinone oxidoreductase 1;Pbr-NFM421_00390;Quinone oxidoreductase 1;Pbr-PA1G7_21390;Quinone oxidoreductase 1;Pbr-PP1_210F_02255;Quinone oxidoreductase 1;Pbr-TM1A3_00790;Quinone oxidoreductase 1
Pbr-3Re2-7_00380;Threonylcarbamoyl-AMP synthase;Pbr-51MFCVI2_21900;Threonylcarbamoyl-AMP synthase;Pbr-BS3663_22655;Threonylcarbamoyl-AMP synthase;Pbr-L13-6-12_16215;Threonylcarbamoyl-AMP synthase;Pbr-LBUM300_01025;Threonylcarbamoyl-AMP synthase;Pbr-NFM421_00395;Threonylcarbamoyl-AMP synthase;Pbr-PA1G7_21395;Threonylcarbamoyl-AMP synthase;Pbr-PP1_210F_02250;Threonylcarbamoyl-AMP synthase;Pbr-TM1A3_00795;Threonylcarbamoyl-AMP synthase
Pbr-3Re2-7_00385;hypothetical protein;Pbr-51MFCVI2_21895;hypothetical protein;Pbr-BS3663_22660;hypothetical protein;Pbr-L13-6-12_16210;hypothetical protein;Pbr-LBUM300_01030;hypothetical protein;Pbr-NFM421_00400;hypothetical protein;Pbr-PA1G7_21400;hypothetical protein;Pbr-PP1_210F_02245;hypothetical protein;Pbr-TM1A3_00800;hypothetical protein
Pbr-3Re2-7_00390;LysM domain/BON superfamily protein;Pbr-51MFCVI2_21890;LysM domain/BON superfamily protein;Pbr-BS3663_22665;LysM domain/BON superfamily protein;Pbr-L13-6-12_16205;LysM domain/BON superfamily protein;Pbr-LBUM300_01035;LysM domain/BON superfamily protein;Pbr-NFM421_00405;LysM domain/BON superfamily protein;Pbr-PA1G7_21405;LysM domain/BON superfamily protein;Pbr-PP1_210F_02240;LysM domain/BON superfamily protein;Pbr-TM1A3_00805;LysM domain/BON superfamily protein
Pbr-3Re2-7_00395;Peptide deformylase;Pbr-51MFCVI2_21885;Peptide deformylase;Pbr-BS3663_22670;Peptide deformylase;Pbr-L13-6-12_16200;Peptide deformylase;Pbr-LBUM300_01040;Peptide deformylase;Pbr-NFM421_00410;Peptide deformylase;Pbr-PA1G7_21410;Peptide deformylase;Pbr-PP1_210F_02235;Peptide deformylase;Pbr-TM1A3_00810;Peptide deformylase
Pbr-3Re2-7_00400;Methionyl-tRNA formyltransferase;Pbr-51MFCVI2_21880;Methionyl-tRNA formyltransferase;Pbr-BS3663_22675;Methionyl-tRNA formyltransferase;Pbr-L13-6-12_16195;Methionyl-tRNA formyltransferase;Pbr-LBUM300_01045;Methionyl-tRNA formyltransferase;Pbr-NFM421_00415;Methionyl-tRNA formyltransferase;Pbr-PA1G7_21415;Methionyl-tRNA formyltransferase;Pbr-PP1_210F_02230;Methionyl-tRNA formyltransferase;Pbr-TM1A3_00815;Methionyl-tRNA formyltransferase
Pbr-3Re2-7_00405;Ribosomal RNA small subunit methyltransferase B;Pbr-51MFCVI2_21875;Ribosomal RNA small subunit methyltransferase B;Pbr-BS3663_22680;Ribosomal RNA small subunit methyltransferase B;Pbr-L13-6-12_16190;Ribosomal RNA small subunit methyltransferase B;Pbr-LBUM300_01050;Ribosomal RNA small subunit methyltransferase B;Pbr-NFM421_00420;Ribosomal RNA small subunit methyltransferase B;Pbr-PA1G7_21420;Ribosomal RNA small subunit methyltransferase B;Pbr-PP1_210F_02225;Ribosomal RNA small subunit methyltransferase B;Pbr-TM1A3_00820;Ribosomal RNA small subunit methyltransferase B
Pbr-3Re2-7_00410;Trk system potassium uptake protein TrkA;Pbr-51MFCVI2_21870;Trk system potassium uptake protein TrkA;Pbr-BS3663_22685;Trk system potassium uptake protein TrkA;Pbr-L13-6-12_16185;Trk system potassium uptake protein TrkA;Pbr-LBUM300_01055;Trk system potassium uptake protein TrkA;Pbr-NFM421_00425;Trk system potassium uptake protein TrkA;Pbr-PA1G7_21425;Trk system potassium uptake protein TrkA;Pbr-PP1_210F_02220;Trk system potassium uptake protein TrkA;Pbr-TM1A3_00825;Trk system potassium uptake protein TrkA
Pbr-3Re2-7_00415;Tetratricopeptide repeat protein;Pbr-51MFCVI2_21865;Tetratricopeptide repeat protein;Pbr-BS3663_22690;Tetratricopeptide repeat protein;Pbr-L13-6-12_16180;Tetratricopeptide repeat protein;Pbr-LBUM300_01060;Tetratricopeptide repeat protein;Pbr-NFM421_00430;Tetratricopeptide repeat protein;Pbr-PA1G7_21430;Tetratricopeptide repeat protein;Pbr-PP1_210F_02215;Tetratricopeptide repeat protein;Pbr-TM1A3_00830;Tetratricopeptide repeat protein
Pbr-3Re2-7_00420;hypothetical protein;;;Pbr-BS3663_22695;hypothetical protein;;;;;Pbr-NFM421_00435;hypothetical protein;Pbr-PA1G7_21435;hypothetical protein;Pbr-PP1_210F_02210;hypothetical protein;;
Pbr-3Re2-7_00425;hypothetical protein;;;Pbr-BS3663_22700;hypothetical protein;;;;;Pbr-NFM421_00440;hypothetical protein;Pbr-PA1G7_21440;hypothetical protein;Pbr-PP1_210F_02205;hypothetical protein;;
Pbr-3Re2-7_00430;hypothetical protein;;;Pbr-BS3663_22705;hypothetical protein;;;;;Pbr-NFM421_00445;hypothetical protein;Pbr-PA1G7_21445;hypothetical protein;Pbr-PP1_210F_02200;hypothetical protein;;
Pbr-3Re2-7_00435;hypothetical protein;Pbr-51MFCVI2_21855;hypothetical protein;Pbr-BS3663_22710;hypothetical protein;Pbr-L13-6-12_16170;hypothetical protein;;;Pbr-NFM421_00450;hypothetical protein;Pbr-PA1G7_21450;hypothetical protein;Pbr-PP1_210F_02195;hypothetical protein;Pbr-TM1A3_00845;hypothetical protein
Pbr-3Re2-7_00440;hypothetical protein;Pbr-51MFCVI2_21850;hypothetical protein;Pbr-BS3663_22715;hypothetical protein;Pbr-L13-6-12_16165;hypothetical protein;Pbr-LBUM300_01075;hypothetical protein;Pbr-NFM421_00455;hypothetical protein;;;Pbr-PP1_210F_02190;hypothetical protein;Pbr-TM1A3_00850;hypothetical protein
Pbr-3Re2-7_00445;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-51MFCVI2_21845;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-BS3663_22720;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-L13-6-12_16160;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-LBUM300_01080;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-NFM421_00460;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-PA1G7_21455;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-PP1_210F_02185;Poly(beta-D-mannuronate) C5 epimerase 5;Pbr-TM1A3_00855;Poly(beta-D-mannuronate) C5 epimerase 5
Pbr-3Re2-7_00450;hypothetical protein;Pbr-51MFCVI2_21805;hypothetical protein;Pbr-BS3663_22725;hypothetical protein;Pbr-L13-6-12_16125;hypothetical protein;Pbr-LBUM300_01085;hypothetical protein;Pbr-NFM421_00500;hypothetical protein;Pbr-PA1G7_21460;hypothetical protein;Pbr-PP1_210F_02180;hypothetical protein;Pbr-TM1A3_00885;hypothetical protein
Pbr-3Re2-7_00455;hypothetical protein;Pbr-51MFCVI2_21800;hypothetical protein;Pbr-BS3663_22730;hypothetical protein;Pbr-L13-6-12_16120;hypothetical protein;Pbr-LBUM300_01090;hypothetical protein;Pbr-NFM421_00505;hypothetical protein;Pbr-PA1G7_21470;hypothetical protein;Pbr-PP1_210F_02175;hypothetical protein;Pbr-TM1A3_00925;hypothetical protein
Pbr-3Re2-7_00460;Protoheme IX farnesyltransferase;Pbr-51MFCVI2_21795;Protoheme IX farnesyltransferase;Pbr-BS3663_22735;Protoheme IX farnesyltransferase;Pbr-L13-6-12_16115;Protoheme IX farnesyltransferase;Pbr-LBUM300_01095;Protoheme IX farnesyltransferase;Pbr-NFM421_00510;Protoheme IX farnesyltransferase;Pbr-PA1G7_21475;Protoheme IX farnesyltransferase;Pbr-PP1_210F_02170;Protoheme IX farnesyltransferase;Pbr-TM1A3_00930;Protoheme IX farnesyltransferase
Pbr-3Re2-7_00465;Heme A synthase;Pbr-51MFCVI2_21790;Heme A synthase;Pbr-BS3663_22740;Heme A synthase;Pbr-L13-6-12_16110;Heme A synthase;Pbr-LBUM300_01100;Heme A synthase;Pbr-NFM421_00515;Heme A synthase;Pbr-PA1G7_21480;Heme A synthase;Pbr-PP1_210F_02165;Heme A synthase;Pbr-TM1A3_00935;Heme A synthase
Pbr-3Re2-7_00470;hypothetical protein;Pbr-51MFCVI2_21785;hypothetical protein;Pbr-BS3663_22745;hypothetical protein;Pbr-L13-6-12_16105;hypothetical protein;Pbr-LBUM300_01105;hypothetical protein;Pbr-NFM421_00520;hypothetical protein;Pbr-PA1G7_21485;hypothetical protein;Pbr-PP1_210F_02160;hypothetical protein;Pbr-TM1A3_00940;hypothetical protein
Pbr-3Re2-7_00475;SURF1 family protein;Pbr-51MFCVI2_21780;SURF1 family protein;Pbr-BS3663_22750;SURF1 family protein;Pbr-L13-6-12_16100;SURF1 family protein;Pbr-LBUM300_01110;SURF1 family protein;Pbr-NFM421_00525;SURF1 family protein;Pbr-PA1G7_21490;SURF1 family protein;Pbr-PP1_210F_02155;SURF1 family protein;Pbr-TM1A3_00945;SURF1 family protein
Pbr-3Re2-7_00480;hypothetical protein;Pbr-51MFCVI2_21775;hypothetical protein;Pbr-BS3663_22755;hypothetical protein;Pbr-L13-6-12_16095;hypothetical protein;Pbr-LBUM300_01115;hypothetical protein;Pbr-NFM421_00530;hypothetical protein;Pbr-PA1G7_21495;hypothetical protein;Pbr-PP1_210F_02150;hypothetical protein;Pbr-TM1A3_00950;hypothetical protein
Pbr-3Re2-7_00485;Cytochrome c oxidase subunit 3;Pbr-51MFCVI2_21770;Cytochrome c oxidase subunit 3;Pbr-BS3663_22760;Cytochrome c oxidase subunit 3;Pbr-L13-6-12_16090;Cytochrome c oxidase subunit 3;Pbr-LBUM300_01120;Cytochrome c oxidase subunit 3;Pbr-NFM421_00535;Cytochrome c oxidase subunit 3;Pbr-PA1G7_21500;Cytochrome c oxidase subunit 3;Pbr-PP1_210F_02145;Cytochrome c oxidase subunit 3;Pbr-TM1A3_00955;Cytochrome c oxidase subunit 3
Pbr-3Re2-7_00490;Cytochrome c oxidase assembly protein CtaG;Pbr-51MFCVI2_21765;Cytochrome c oxidase assembly protein CtaG;Pbr-BS3663_22765;Cytochrome c oxidase assembly protein CtaG;Pbr-L13-6-12_16085;Cytochrome c oxidase assembly protein CtaG;Pbr-LBUM300_01125;Cytochrome c oxidase assembly protein CtaG;Pbr-NFM421_00540;Cytochrome c oxidase assembly protein CtaG;Pbr-PA1G7_21505;Cytochrome c oxidase assembly protein CtaG;Pbr-PP1_210F_02140;Cytochrome c oxidase assembly protein CtaG;Pbr-TM1A3_00960;Cytochrome c oxidase assembly protein CtaG
Pbr-3Re2-7_00495;Cytochrome c oxidase subunit 1;Pbr-51MFCVI2_21760;Cytochrome c oxidase subunit 1;Pbr-BS3663_22770;Cytochrome c oxidase subunit 1;Pbr-L13-6-12_16080;Cytochrome c oxidase subunit 1;Pbr-LBUM300_01130;Cytochrome c oxidase subunit 1;Pbr-NFM421_00545;Cytochrome c oxidase subunit 1;Pbr-PA1G7_21510;Cytochrome c oxidase subunit 1;Pbr-PP1_210F_02135;Cytochrome c oxidase subunit 1;Pbr-TM1A3_00965;Cytochrome c oxidase subunit 1
Pbr-3Re2-7_00500;Cytochrome c oxidase subunit 2 precursor;Pbr-51MFCVI2_21755;Cytochrome c oxidase subunit 2 precursor;Pbr-BS3663_22775;Cytochrome c oxidase subunit 2 precursor;Pbr-L13-6-12_16075;Cytochrome c oxidase subunit 2 precursor;Pbr-LBUM300_01135;Cytochrome c oxidase subunit 2 precursor;Pbr-NFM421_00550;Cytochrome c oxidase subunit 2 precursor;Pbr-PA1G7_21515;Cytochrome c oxidase subunit 2 precursor;Pbr-PP1_210F_02130;Cytochrome c oxidase subunit 2 precursor;Pbr-TM1A3_00970;Cytochrome c oxidase subunit 2 precursor
Pbr-3Re2-7_00505;hypothetical protein;Pbr-51MFCVI2_21750;hypothetical protein;Pbr-BS3663_22780;hypothetical protein;Pbr-L13-6-12_16070;hypothetical protein;Pbr-LBUM300_01140;hypothetical protein;Pbr-NFM421_00555;hypothetical protein;Pbr-PA1G7_21520;hypothetical protein;Pbr-PP1_210F_02125;hypothetical protein;Pbr-TM1A3_00975;hypothetical protein
Pbr-3Re2-7_00510;C4-dicarboxylic acid transporter DauA;Pbr-51MFCVI2_21745;C4-dicarboxylic acid transporter DauA;Pbr-BS3663_22785;C4-dicarboxylic acid transporter DauA;Pbr-L13-6-12_16065;C4-dicarboxylic acid transporter DauA;Pbr-LBUM300_01145;C4-dicarboxylic acid transporter DauA;Pbr-NFM421_00560;C4-dicarboxylic acid transporter DauA;Pbr-PA1G7_21525;C4-dicarboxylic acid transporter DauA;Pbr-PP1_210F_02120;C4-dicarboxylic acid transporter DauA;Pbr-TM1A3_00980;C4-dicarboxylic acid transporter DauA
